DEBUG:matplotlib.font_manager: findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
DEBUG:matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\ikuma\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.00s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
INFO:root: Starting: CLAHE contrast enhancement
INFO:root: Completed: CLAHE contrast enhancement (0.00s)
INFO:root: Starting: Gaussian blur
INFO:root: Completed: Gaussian blur (0.00s)
INFO:root: Starting: Otsu thresholding
INFO:root: Completed: Otsu thresholding (0.00s)
INFO:root: Starting: Small object removal
INFO:root: Completed: Small object removal (0.01s)
